Time	x	y	z	rx	ry	rz
2.90	0.385960	-0.240194	0.243151	179.493942	0.164900	99.076851
3.00	0.382262	-0.252703	0.234567	179.503906	0.155200	99.172325
3.10	0.378100	-0.264439	0.225174	179.507034	0.154585	99.528374
3.20	0.374811	-0.273664	0.217813	179.520905	0.144243	99.956093
3.30	0.371410	-0.282829	0.210347	179.526627	0.137510	100.202896
3.40	0.366979	-0.289914	0.202023	179.550430	0.110044	100.247742
3.50	0.359587	-0.295830	0.189241	179.560226	0.098919	100.467606
3.60	0.356344	-0.298165	0.183561	179.554474	0.111971	100.743477
3.70	0.351616	-0.301486	0.175582	179.569427	0.101096	101.167709
3.80	0.346955	-0.304296	0.167686	179.577057	0.094724	101.379578
3.90	0.341966	-0.305169	0.159757	179.580902	0.089021	101.405106
4.00	0.336723	-0.303907	0.151720	179.592041	0.076138	101.579659
4.10	0.332028	-0.302457	0.144511	179.595673	0.082563	101.971428
4.20	0.327254	-0.300939	0.137313	179.612930	0.064671	102.367348
4.30	0.321956	-0.298863	0.129318	179.620056	0.058696	102.525375
4.40	0.316821	-0.294859	0.121597	179.625992	0.054556	102.566277
4.50	0.312370	-0.289896	0.115058	179.631241	0.054432	102.767342
4.60	0.309043	-0.285917	0.109893	179.625900	0.078402	103.191551
4.70	0.305167	-0.281306	0.104191	179.647324	0.047477	103.558846
4.80	0.301412	-0.276346	0.098606	179.655487	0.043523	103.685951
4.90	0.298141	-0.270237	0.093488	179.652420	0.054889	103.727844
5.00	0.295231	-0.263388	0.088903	179.656891	0.060055	103.989052
5.10	0.293128	-0.258290	0.085535	179.659454	0.064155	104.409637
5.20	0.290619	-0.252380	0.081704	179.668671	0.059952	104.738838
5.30	0.288145	-0.245696	0.077762	179.677841	0.057163	104.826721
5.40	0.286430	-0.238487	0.074621	179.674133	0.065762	104.892853
5.50	0.285208	-0.231670	0.072149	179.670883	0.076274	105.168999
5.60	0.284237	-0.226574	0.070281	179.680313	0.077446	105.606155
5.70	0.282972	-0.220356	0.068030	179.702164	0.064016	105.904594
5.80	0.282110	-0.213601	0.066046	179.693192	0.078856	105.955780
5.90	0.281869	-0.206600	0.064728	179.688263	0.085923	106.048553
6.00	0.281810	-0.200802	0.063816	179.693802	0.087378	106.356186
6.10	0.281772	-0.196268	0.063112	179.701859	0.090674	106.794670
6.20	0.281657	-0.190536	0.062238	179.715515	0.084370	107.048073
6.30	0.282043	-0.184249	0.061735	179.707352	0.095710	107.075333
6.40	0.282856	-0.178548	0.061781	179.707642	0.099666	107.203957
6.50	0.283538	-0.174276	0.061876	179.715729	0.097929	107.547569
6.60	0.284122	-0.170331	0.061986	179.729691	0.090988	107.984215
6.70	0.284862	-0.165718	0.062112	179.733826	0.095462	108.176636
6.80	0.286096	-0.160918	0.062709	179.723038	0.106546	108.185089
6.90	0.287638	-0.156369	0.063633	179.718903	0.112519	108.346603
7.00	0.288579	-0.153457	0.064234	179.739594	0.100139	108.736244
7.10	0.289541	-0.150583	0.064846	179.749359	0.098216	109.123833
7.20	0.290852	-0.146966	0.065656	179.749924	0.100323	109.281464
7.30	0.292351	-0.143525	0.066809	179.758881	0.093234	109.295341
7.40	0.294104	-0.140691	0.068114	179.755447	0.103626	109.506310
7.50	0.295147	-0.138819	0.068951	179.774002	0.090801	109.913307
7.60	0.296341	-0.136815	0.069829	179.780212	0.092485	110.271400
7.70	0.297949	-0.134305	0.071067	179.775314	0.097274	110.384727
7.80	0.301249	-0.130531	0.073837	179.793167	0.086815	110.667465
7.90	0.302276	-0.129511	0.074673	179.805954	0.085679	111.098122
8.00	0.303469	-0.128267	0.075663	179.813019	0.082766	111.416641
8.10	0.305098	-0.126832	0.077024	179.811813	0.085975	111.471153
8.20	0.306722	-0.125854	0.078403	179.806808	0.090194	111.532890
8.30	0.307819	-0.125180	0.079412	179.829971	0.071299	111.827156
8.40	0.308849	-0.124664	0.080314	179.839737	0.071196	112.288811
8.50	0.309936	-0.124091	0.081246	179.847183	0.070909	112.545914
8.60	0.311304	-0.123578	0.082420	179.848236	0.072334	112.572723
8.70	0.312730	-0.123335	0.083687	179.847702	0.073712	112.671440
8.80	0.313494	-0.123229	0.084435	179.867859	0.061905	113.012390
8.90	0.314294	-0.123152	0.085137	179.877243	0.061597	113.448433
9.00	0.315283	-0.123034	0.086002	179.885468	0.056957	113.664551
9.10	0.316382	-0.123092	0.086988	179.886612	0.054060	113.682381
9.20	0.317367	-0.123396	0.087930	179.894592	0.049457	113.809250
9.30	0.317947	-0.123564	0.088448	179.906082	0.045605	114.190407
9.40	0.318525	-0.123715	0.088987	179.921539	0.038199	114.604095
9.50	0.319330	-0.124004	0.089715	179.920532	0.043021	114.773293
9.60	0.320142	-0.124355	0.090423	179.923721	0.040814	114.806023
9.70	0.320751	-0.124867	0.091042	179.933517	0.033346	114.999947
9.80	0.321088	-0.125169	0.091377	179.951462	0.026080	115.389511
9.90	0.321559	-0.125542	0.091793	179.957764	0.027334	115.764061
10.00	0.321996	-0.126063	0.092225	179.968781	0.018605	115.899124
10.10	0.322245	-0.126787	0.092472	179.961426	0.027174	115.915108
10.20	0.322380	-0.129711	0.092473	179.981995	0.022087	116.569374
10.30	0.322418	-0.131731	0.092447	179.997574	0.010675	116.901169
10.40	0.322418	-0.134378	0.092050	-179.986221	-0.006585	116.989319
10.50	0.322443	-0.135043	0.089593	-179.976135	-0.013121	117.003883
10.60	0.322206	-0.134906	0.085149	-179.953949	-0.046645	116.982910
10.70	0.322007	-0.134763	0.076783	-179.924408	-0.080414	116.986328
10.80	0.321696	-0.134633	0.064359	-179.883209	-0.122641	117.003181
10.90	0.321741	-0.134614	0.050334	-179.889328	-0.114406	117.009819
11.00	0.321946	-0.134676	0.040091	-179.922363	-0.083905	116.989525
11.10	0.322047	-0.134737	0.033991	-179.937637	-0.061196	117.004250
11.20	0.322305	-0.134838	0.031984	-179.970703	-0.023922	116.997269
