Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.5680081	0.4173262	0.44167113	0.5680081	-0.34807876	-0.13735276	0.12143179	0.014343068	-0.13735276	-0.056326438	0.089	0.1505	0.3	0.089	0.29440024	-0.939842455926232
0.4	0.5680081	0.4173262	0.44167113	0.49839237	-0.08741915	-0.13735276	0.12143179	0.014343068	-0.14861806	-0.05404166	0.089	0.1505	0.3	0.14788005	0.31287846	-1.7366046869814231
0.6000000000000001	0.5680081	0.4173262	0.44167113	0.48090854	0.023973502	-0.13735276	0.12143179	0.014343068	-0.15942639	0.00820465	0.089	0.1505	0.3	0.21045575	0.21839789	-2.6024222428569983
0.8	0.5680081	0.4173262	0.44167113	0.48570323	0.058024194	-0.13735276	0.12143179	0.014343068	-0.15778546	0.08389354	0.089	0.1505	0.3	0.2541353	0.06908919	-3.536931423361209
1.0	0.5680081	0.4173262	0.44167113	0.49730808	-0.0741466	-0.13735276	0.12143179	0.014343068	-0.14100675	0.18379833	0.089	0.1505	0.3	0.26795316	-0.01922144	-104.42847596918774
1.2000000000000002	0.5680081	0.4173262	0.44167113	0.48247877	-0.12855634	-0.13735276	0.12143179	0.014343068	-0.104247086	0.23219784	0.089	0.1505	0.3	0.26410887	-0.06368999	-205.10948584011197
1.4000000000000001	0.5680081	0.4173262	0.44167113	0.4567675	-0.13381545	-0.13735276	0.12143179	0.014343068	-0.057807516	0.23015952	0.089	0.1505	0.3	0.25137088	-0.06957069	-305.54806027520897
1.6	0.5680081	0.4173262	0.44167113	0.43000442	-0.11188452	-0.13735276	0.12143179	0.014343068	-0.011775613	0.20716628	0.089	0.1505	0.3	0.23745674	-0.07399638	-405.80275026122126
1.8	0.5680081	0.4173262	0.44167113	0.40762752	-0.07846759	-0.13735276	0.12143179	0.014343068	0.029657643	0.17217323	0.089	0.1505	0.3	0.22265746	-0.07425397	-505.9400413799207
2.0	0.5680081	0.4173262	0.44167113	0.391934	-0.043857474	-0.13735276	0.12143179	0.014343068	0.06409229	0.13293292	0.089	0.1505	0.3	0.20780666	-0.069978625	-606.0122766326845
2.2	0.5680081	0.4173262	0.44167113	0.3831625	-0.014003431	-0.13735276	0.12143179	0.014343068	0.09067888	0.09497818	0.089	0.1505	0.3	0.19381094	-0.06206331	-706.0522238736578
2.4000000000000004	0.5680081	0.4173262	0.44167113	0.38036183	0.008379497	-0.13735276	0.12143179	0.014343068	0.10967451	0.061768603	0.089	0.1505	0.3	0.18139827	-0.051901214	-806.0768595807826
2.6	0.5680081	0.4173262	0.44167113	0.38203773	0.02278647	-0.13735276	0.12143179	0.014343068	0.12202823	0.03500139	0.089	0.1505	0.3	0.17101803	-0.040907662	-906.0935519271516
2.8000000000000003	0.5680081	0.4173262	0.44167113	0.386595	0.030058987	-0.13735276	0.12143179	0.014343068	0.12902851	0.015080618	0.089	0.1505	0.3	0.1628365	-0.030257316	-1006.1051090689734
3.0	0.5680081	0.4173262	0.44167113	0.3926068	0.03171308	-0.13735276	0.12143179	0.014343068	0.13204464	0.0015370501	0.089	0.1505	0.3	0.15678504	-0.020775426	-1106.1127478103049
3.2	0.5680081	0.4173262	0.44167113	0.3989494	0.029459596	-0.13735276	0.12143179	0.014343068	0.13235205	-0.0066082925	0.089	0.1505	0.3	0.15262996	-0.012930142	-1206.1173660899974
3.4000000000000004	0.5680081	0.4173262	0.44167113	0.40484133	0.02489586	-0.13735276	0.12143179	0.014343068	0.1310304	-0.010559926	0.089	0.1505	0.3	0.15004393	-0.0068830284	-1306.1198500496514
3.6	0.5680081	0.4173262	0.44167113	0.4098205	0.019336846	-0.13735276	0.12143179	0.014343068	0.12891841	-0.011530184	0.089	0.1505	0.3	0.14866734	-0.002565863	-1406.121008750612
3.8000000000000003	0.5680081	0.4173262	0.44167113	0.41368786	0.013750443	-0.13735276	0.12143179	0.014343068	0.12661237	-0.010600101	0.089	0.1505	0.3	0.14815417	0.00023807515	-1406.121008750612
