Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.4892184	0.32253614	0.44167113	0.4892184	-0.3802602	0.14532886	-0.13492195	0.014343068	0.14532886	-0.39751142	0.23301193	0.0925	0.3	0.23301193	0.1959436	-101.26919621120709
0.4	0.4892184	0.32253614	0.44167113	0.41316637	-0.0953311	0.14532886	-0.13492195	0.014343068	0.06582658	-0.5630818	0.23301193	0.0925	0.3	0.27220064	0.058573082	-202.0804443242203
0.6000000000000001	0.4892184	0.32253614	0.44167113	0.39410016	-0.004431054	0.14532886	-0.13492195	0.014343068	-0.04678978	-0.53931284	0.23301193	0.0925	0.3	0.28391525	-0.049326606	-302.57624092429904
0.8	0.4892184	0.32253614	0.44167113	0.39321396	-0.0281771	0.14532886	-0.13492195	0.014343068	-0.15465236	-0.4184543	0.23301193	0.0925	0.3	0.27404994	-0.14178312	-302.9602840827496
1.0	0.4892184	0.32253614	0.44167113	0.38757855	-0.08864985	0.14532886	-0.13492195	0.014343068	-0.23834321	-0.25323743	0.23301193	0.0925	0.3	0.24569331	-0.19857866	-303.3450851354234
1.2000000000000002	0.4892184	0.32253614	0.44167113	0.36984858	-0.122336686	0.14532886	-0.13492195	0.014343068	-0.2889907	-0.08817099	0.23301193	0.0925	0.3	0.20597757	-0.20881216	-303.73432538908355
1.4000000000000001	0.4892184	0.32253614	0.44167113	0.34538123	-0.12229678	0.14532886	-0.13492195	0.014343068	-0.3066249	0.036312617	0.23301193	0.0925	0.3	0.16421515	-0.18654025	-304.08619376736186
1.6	0.4892184	0.32253614	0.44167113	0.32092187	-0.09793236	0.14532886	-0.13492195	0.014343068	-0.29936236	0.113132715	0.23301193	0.0925	0.3	0.1269071	-0.1459102	-304.3686684464954
1.8	0.4892184	0.32253614	0.44167113	0.3013354	-0.0641534	0.14532886	-0.13492195	0.014343068	-0.2767358	0.14966786	0.23301193	0.0925	0.3	0.097725056	-0.10003621	-304.5746623901701
2.0	0.4892184	0.32253614	0.44167113	0.28850472	-0.030665372	0.14532886	-0.13492195	0.014343068	-0.24680224	0.15597124	0.23301193	0.0925	0.3	0.07771781	-0.05743195	-304.7136753025378
2.2	0.4892184	0.32253614	0.44167113	0.28237164	-0.0028302222	0.14532886	-0.13492195	0.014343068	-0.21560799	0.14217792	0.23301193	0.0925	0.3	0.06623142	-0.022729922	-304.80186414427385
2.4000000000000004	0.4892184	0.32253614	0.44167113	0.2818056	0.017142117	0.14532886	-0.13492195	0.014343068	-0.1871724	0.117239244	0.23301193	0.0925	0.3	0.06168544	0.002416188	-304.855291707891
2.6	0.4892184	0.32253614	0.44167113	0.28523403	0.02913035	0.14532886	-0.13492195	0.014343068	-0.16372454	0.08824483	0.23301193	0.0925	0.3	0.062168676	0.018316206	-304.88673289484075
2.8000000000000003	0.4892184	0.32253614	0.44167113	0.2910601	0.03423112	0.14532886	-0.13492195	0.014343068	-0.14607558	0.060117695	0.23301193	0.0925	0.3	0.065831915	0.026375659	-304.9050182681207
3.0	0.4892184	0.32253614	0.44167113	0.2979063	0.034100465	0.14532886	-0.13492195	0.014343068	-0.13405204	0.035808913	0.23301193	0.0925	0.3	0.071107045	0.02848327	-304.9156835918064
3.2	0.4892184	0.32253614	0.44167113	0.3047264	0.030497625	0.14532886	-0.13492195	0.014343068	-0.12689026	0.016700774	0.23301193	0.0925	0.3	0.0768037	0.026571114	-304.92197382707474
3.4000000000000004	0.4892184	0.32253614	0.44167113	0.3108259	0.025003307	0.14532886	-0.13492195	0.014343068	-0.1235501	0.0030816356	0.23301193	0.0925	0.3	0.08211792	0.02239541	-304.925722014281
3.6	0.4892184	0.32253614	0.44167113	0.31582657	0.018875841	0.14532886	-0.13492195	0.014343068	-0.122933775	-0.0055662794	0.23301193	0.0925	0.3	0.086597	0.017257774	-304.927961284381
3.8000000000000003	0.4892184	0.32253614	0.44167113	0.31960174	0.013007302	0.14532886	-0.13492195	0.014343068	-0.12404703	-0.0101562645	0.23301193	0.0925	0.3	0.09004856	0.012078759	-304.9292921838065
4.0	0.4892184	0.32253614	0.44167113	0.32220322	0.0079448335	0.14532886	-0.13492195	0.014343068	-0.1260783	-0.011720185	0.23301193	0.0925	0.3	0.09246431	0.0074579786	-304.9292921838065
