Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.51745355	0.48205158	0.34786013	0.51745355	-0.27170548	-0.054467373	0.20095386	0.20322777	-0.054467373	-0.053254236	0.089	0.1505	0.3	0.089	0.2909731	-0.7067885927923883
0.4	0.51745355	0.48205158	0.34786013	0.46311244	0.01489684	-0.054467373	0.20095386	0.20322777	-0.06511822	-0.05216923	0.089	0.1505	0.3	0.14719462	0.31831467	-1.4205006113026917
0.6000000000000001	0.51745355	0.48205158	0.34786013	0.4660918	0.13948491	-0.054467373	0.20095386	0.20322777	-0.07555207	0.008402262	0.089	0.1505	0.3	0.21085757	0.2164797	-2.2247723154215486
0.8	0.51745355	0.48205158	0.34786013	0.49398878	0.16637756	-0.054467373	0.20095386	0.20322777	-0.07387161	0.08249627	0.089	0.1505	0.3	0.25415352	0.086920515	-3.089503142213213
1.0	0.51745355	0.48205158	0.34786013	0.5272643	0.01481618	-0.054467373	0.20095386	0.20322777	-0.057372358	0.17969991	0.089	0.1505	0.3	0.27153763	-0.009032108	-3.924811155140871
1.2000000000000002	0.51745355	0.48205158	0.34786013	0.53022754	-0.062648185	-0.054467373	0.20095386	0.20322777	-0.021432374	0.21886818	0.089	0.1505	0.3	0.26973122	-0.034210004	-4.584941775045374
1.4000000000000001	0.51745355	0.48205158	0.34786013	0.51769793	-0.09027972	-0.054467373	0.20095386	0.20322777	0.022341263	0.22497898	0.089	0.1505	0.3	0.26288924	-0.058593698	-5.043021302823141
1.6	0.51745355	0.48205158	0.34786013	0.49964198	-0.0875627	-0.054467373	0.20095386	0.20322777	0.06733706	0.2065368	0.089	0.1505	0.3	0.2511705	-0.07569536	-5.326011516262551
1.8	0.51745355	0.48205158	0.34786013	0.48212945	-0.06906012	-0.054467373	0.20095386	0.20322777	0.10864442	0.17376491	0.089	0.1505	0.3	0.23603141	-0.08352545	-105.48441506031601
2.0	0.51745355	0.48205158	0.34786013	0.46831742	-0.044883944	-0.054467373	0.20095386	0.20322777	0.1433974	0.1352523	0.089	0.1505	0.3	0.21932632	-0.08277441	-205.5668511060574
2.2	0.51745355	0.48205158	0.34786013	0.45934063	-0.021416489	-0.054467373	0.20095386	0.20322777	0.17044787	0.09712459	0.089	0.1505	0.3	0.20277144	-0.07546798	-305.60868960493593
2.4000000000000004	0.51745355	0.48205158	0.34786013	0.45505732	-0.0021321848	-0.054467373	0.20095386	0.20322777	0.18987279	0.0632699	0.089	0.1505	0.3	0.18767785	-0.064046346	-405.6310675420424
2.6	0.51745355	0.48205158	0.34786013	0.45463088	0.011595108	-0.054467373	0.20095386	0.20322777	0.20252676	0.035754826	0.089	0.1505	0.3	0.17486858	-0.050794523	-505.6445775375679
2.8000000000000003	0.51745355	0.48205158	0.34786013	0.4569499	0.019775223	-0.054467373	0.20095386	0.20322777	0.20967773	0.015159728	0.089	0.1505	0.3	0.16470967	-0.037543662	-605.653675360516
3.0	0.51745355	0.48205158	0.34786013	0.46090493	0.023216302	-0.054467373	0.20095386	0.20322777	0.21270967	0.0011024354	0.089	0.1505	0.3	0.15720093	-0.02556531	-705.6599870098122
3.2	0.51745355	0.48205158	0.34786013	0.4655482	0.023083515	-0.054467373	0.20095386	0.20322777	0.21293016	-0.007372885	0.089	0.1505	0.3	0.15208787	-0.015590587	-805.66417444434
3.4000000000000004	0.51745355	0.48205158	0.34786013	0.4701649	0.020594954	-0.054467373	0.20095386	0.20322777	0.21145558	-0.011481943	0.089	0.1505	0.3	0.14896975	-0.0078991745	-905.666715712797
3.6	0.51745355	0.48205158	0.34786013	0.47428387	0.016835302	-0.054467373	0.20095386	0.20322777	0.2091592	-0.01246947	0.089	0.1505	0.3	0.14738992	-0.0024372526	-1005.6680902109842
3.8000000000000003	0.51745355	0.48205158	0.34786013	0.47765094	0.012662344	-0.054467373	0.20095386	0.20322777	0.2066653	-0.011457403	0.089	0.1505	0.3	0.14690247	0.0010633536	-1005.6680902109842
