Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.46504036	0.48205158	0.34786013	0.46504036	-0.1586576	0.36981818	0.20095386	0.20322777	0.36981818	-0.24525423	0.0835	0.1975	0.3	0.0835	0.23726435	-0.42154584931486355
0.4	0.46504036	0.48205158	0.34786013	0.43330884	-0.18732709	0.36981818	0.20095386	0.20322777	0.32076734	-0.31253624	0.0835	0.1975	0.3	0.13095286	0.3052372	-100.63339158196938
0.6000000000000001	0.46504036	0.48205158	0.34786013	0.39584342	-0.14700854	0.36981818	0.20095386	0.20322777	0.2582601	-0.29808652	0.0835	0.1975	0.3	0.1920003	0.274944	-200.74092138798963
0.8	0.46504036	0.48205158	0.34786013	0.3664417	0.03589575	0.36981818	0.20095386	0.20322777	0.19864279	-0.24134724	0.0835	0.1975	0.3	0.2469891	0.15058601	-300.9004263953401
1.0	0.46504036	0.48205158	0.34786013	0.37362084	0.04897695	0.36981818	0.20095386	0.20322777	0.15037334	-0.13735202	0.0835	0.1975	0.3	0.2771063	0.047006823	-401.1074970537546
1.2000000000000002	0.46504036	0.48205158	0.34786013	0.38341624	0.061165903	0.36981818	0.20095386	0.20322777	0.12290294	-0.051411733	0.0835	0.1975	0.3	0.28650767	-0.018828064	-501.34522618709934
1.4000000000000001	0.46504036	0.48205158	0.34786013	0.3956494	0.06989744	0.36981818	0.20095386	0.20322777	0.11262059	0.012851104	0.0835	0.1975	0.3	0.28274205	-0.058903106	-601.5707145551016
1.6	0.46504036	0.48205158	0.34786013	0.4096289	0.07288332	0.36981818	0.20095386	0.20322777	0.11519081	0.04866164	0.0835	0.1975	0.3	0.27096143	-0.066734046	-701.7507176282404
1.8	0.46504036	0.48205158	0.34786013	0.42420557	0.07016058	0.36981818	0.20095386	0.20322777	0.12492314	0.06854169	0.0835	0.1975	0.3	0.2576146	-0.06770922	-801.8781336912314
2.0	0.46504036	0.48205158	0.34786013	0.4382377	0.06297361	0.36981818	0.20095386	0.20322777	0.13863148	0.075031884	0.0835	0.1975	0.3	0.24407277	-0.06310909	-901.9578641387399
2.2	0.46504036	0.48205158	0.34786013	0.45083243	0.05300514	0.36981818	0.20095386	0.20322777	0.15363786	0.07150827	0.0835	0.1975	0.3	0.23145095	-0.054728206	-1002.0015297406596
2.4000000000000004	0.46504036	0.48205158	0.34786013	0.46143344	0.041895065	0.36981818	0.20095386	0.20322777	0.16793951	0.061750565	0.0835	0.1975	0.3	0.2205053	-0.04439567	-1102.0219808573245
2.6	0.46504036	0.48205158	0.34786013	0.46981245	0.03098112	0.36981818	0.20095386	0.20322777	0.18028963	0.049000684	0.0835	0.1975	0.3	0.21162616	-0.033663712	-1202.0297543269633
2.8000000000000003	0.46504036	0.48205158	0.34786013	0.47600868	0.021197926	0.36981818	0.20095386	0.20322777	0.19008976	0.03571003	0.0835	0.1975	0.3	0.20489341	-0.023671437	-1302.0318557079047
3.0	0.46504036	0.48205158	0.34786013	0.48024827	0.013079424	0.36981818	0.20095386	0.20322777	0.19723177	0.023533665	0.0835	0.1975	0.3	0.20015912	-0.015126485	-1302.0318557079047
