Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.48205158	0.51745355	0.34786013	0.48205158	-0.23418002	0.20095386	-0.054467373	0.20322777	0.20095386	-0.34525093	0.0925	0.089	0.3	0.0925	0.25332123	-100.67101079421316
0.4	0.48205158	0.51745355	0.34786013	0.4352156	0.08017947	0.20095386	-0.054467373	0.20322777	0.13190368	-0.50467306	0.0925	0.089	0.3	0.14316425	0.26206583	-201.11842884230387
0.6000000000000001	0.48205158	0.51745355	0.34786013	0.45125148	0.21388213	0.20095386	-0.054467373	0.20322777	0.030969061	-0.48931557	0.0925	0.089	0.3	0.19557741	0.123284966	-201.3497715953434
0.8	0.48205158	0.51745355	0.34786013	0.4940279	0.23370661	0.20095386	-0.054467373	0.20322777	-0.066894054	-0.38352913	0.0925	0.089	0.3	0.22023441	0.008695215	-201.52964597087032
1.0	0.48205158	0.51745355	0.34786013	0.5407692	0.19207378	0.20095386	-0.054467373	0.20322777	-0.14359988	-0.24563518	0.0925	0.089	0.3	0.22197345	-0.06609279	-201.79200615087132
1.2000000000000002	0.48205158	0.51745355	0.34786013	0.579184	0.12487598	0.20095386	-0.054467373	0.20322777	-0.19272693	-0.11226502	0.0925	0.089	0.3	0.2087549	-0.11484872	-202.16529903758607
1.4000000000000001	0.48205158	0.51745355	0.34786013	0.6041592	-0.00465028	0.20095386	-0.054467373	0.20322777	-0.21517994	0.013689905	0.0925	0.089	0.3	0.18578516	-0.10284456	-202.5932563259318
1.6	0.48205158	0.51745355	0.34786013	0.6032291	-0.07538355	0.20095386	-0.054467373	0.20322777	-0.21244195	0.09130945	0.0925	0.089	0.3	0.16521625	-0.08845846	-202.97476045656157
1.8	0.48205158	0.51745355	0.34786013	0.5881524	-0.103881635	0.20095386	-0.054467373	0.20322777	-0.19418006	0.13213283	0.0925	0.089	0.3	0.14752457	-0.07523446	-203.25425769349093
2.0	0.48205158	0.51745355	0.34786013	0.5673761	-0.1046673	0.20095386	-0.054467373	0.20322777	-0.16775349	0.14403208	0.0925	0.089	0.3	0.13247767	-0.0624248	-203.42642845367072
2.2	0.48205158	0.51745355	0.34786013	0.5464426	-0.089502186	0.20095386	-0.054467373	0.20322777	-0.13894707	0.13577418	0.0925	0.089	0.3	0.11999271	-0.050083987	-203.51581705651367
2.4000000000000004	0.48205158	0.51745355	0.34786013	0.52854216	-0.06719505	0.20095386	-0.054467373	0.20322777	-0.11179224	0.11554257	0.0925	0.089	0.3	0.10997591	-0.03858711	-203.55433389498032
2.6	0.48205158	0.51745355	0.34786013	0.51510316	-0.04378605	0.20095386	-0.054467373	0.20322777	-0.088683724	0.08997875	0.0925	0.089	0.3	0.10225849	-0.028343743	-203.56788726050465
2.8000000000000003	0.48205158	0.51745355	0.34786013	0.5063459	-0.022957541	0.20095386	-0.054467373	0.20322777	-0.07068797	0.063966975	0.0925	0.089	0.3	0.09658974	-0.019652214	-203.57235782216094
3.0	0.48205158	0.51745355	0.34786013	0.5017544	-0.0065465216	0.20095386	-0.054467373	0.20322777	-0.057894576	0.04061893	0.0925	0.089	0.3	0.092659295	-0.012647623	-203.57509540456041
3.2	0.48205158	0.51745355	0.34786013	0.5004451	0.004933602	0.20095386	-0.054467373	0.20322777	-0.04977079	0.021591915	0.0925	0.089	0.3	0.09012977	-0.00730676	-203.5782346707118
3.4000000000000004	0.48205158	0.51745355	0.34786013	0.5014318	0.011823016	0.20095386	-0.054467373	0.20322777	-0.04545241	0.0074331947	0.0925	0.089	0.3	0.08866842	-0.003482402	-203.58162198836243
3.6	0.48205158	0.51745355	0.34786013	0.5037964	0.014930358	0.20095386	-0.054467373	0.20322777	-0.043965768	-0.0020749457	0.0925	0.089	0.3	0.08797194	-0.00094806496	-203.58460323461622
3.8000000000000003	0.48205158	0.51745355	0.34786013	0.5067825	0.01524354	0.20095386	-0.054467373	0.20322777	-0.044380758	-0.0076065767	0.0925	0.089	0.3	0.08778233	0.00055873545	-203.5867750034033
4.0	0.48205158	0.51745355	0.34786013	0.5098312	0.013733266	0.20095386	-0.054467373	0.20322777	-0.045902073	-0.010042968	0.0925	0.089	0.3	0.087894075	0.0013011221	-203.58810210070558
4.2	0.48205158	0.51745355	0.34786013	0.51257783	0.011236243	0.20095386	-0.054467373	0.20322777	-0.047910668	-0.010291974	0.0925	0.089	0.3	0.0881543	0.0015179235	-203.58810210070558
