Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.35152474	0.48205158	0.34786013	0.35152474	-0.030675817	0.0120260455	0.20095386	0.20322777	0.0120260455	-0.0755711	0.0925	0.0925	0.3	0.0925	0.17480186	-0.5282400015734924
0.4	0.35152474	0.48205158	0.34786013	0.34538957	0.07891072	0.0120260455	0.20095386	0.20322777	-0.0030881744	-0.056678332	0.0925	0.0925	0.3	0.12746038	0.1970953	-1.1438803792717573
0.6000000000000001	0.35152474	0.48205158	0.34786013	0.36117172	0.18328756	0.0120260455	0.20095386	0.20322777	-0.014423841	0.001511436	0.0925	0.0925	0.3	0.16687945	0.11383932	-1.809728636217762
0.8	0.35152474	0.48205158	0.34786013	0.39782923	0.22765292	0.0120260455	0.20095386	0.20322777	-0.014121554	0.06518032	0.0925	0.0925	0.3	0.18964732	0.025345296	-2.437959276867645
1.0	0.35152474	0.48205158	0.34786013	0.44335982	0.18869282	0.0120260455	0.20095386	0.20322777	-0.00108549	0.119115666	0.0925	0.0925	0.3	0.19471638	-0.040985554	-2.9658313033823225
1.2000000000000002	0.35152474	0.48205158	0.34786013	0.48109838	0.085808374	0.0120260455	0.20095386	0.20322777	0.022737643	0.16006613	0.0925	0.0925	0.3	0.18651927	-0.050069816	-3.3721554484913034
1.4000000000000001	0.35152474	0.48205158	0.34786013	0.49826005	0.021248937	0.0120260455	0.20095386	0.20322777	0.054750867	0.17339307	0.0925	0.0925	0.3	0.1765053	-0.059219304	-3.659215363083318
1.6	0.35152474	0.48205158	0.34786013	0.50250983	-0.014659632	0.0120260455	0.20095386	0.20322777	0.08942948	0.16495241	0.0925	0.0925	0.3	0.16466144	-0.06445382	-3.839885053853177
1.8	0.35152474	0.48205158	0.34786013	0.4995779	-0.03049608	0.0120260455	0.20095386	0.20322777	0.12241997	0.14248742	0.0925	0.0925	0.3	0.15177068	-0.06463246	-3.9397815091986423
2.0	0.35152474	0.48205158	0.34786013	0.4934787	-0.033387758	0.0120260455	0.20095386	0.20322777	0.15091746	0.113323115	0.0925	0.0925	0.3	0.13884419	-0.060254723	-103.98762350047687
2.2	0.35152474	0.48205158	0.34786013	0.48680115	-0.028886884	0.0120260455	0.20095386	0.20322777	0.17358208	0.08301006	0.0925	0.0925	0.3	0.12679325	-0.052597135	-204.00712644116842
2.4000000000000004	0.35152474	0.48205158	0.34786013	0.48102376	-0.021028902	0.0120260455	0.20095386	0.20322777	0.19018409	0.055259027	0.0925	0.0925	0.3	0.11627382	-0.0431388	-304.01397186246635
2.6	0.35152474	0.48205158	0.34786013	0.47681797	-0.012512761	0.0120260455	0.20095386	0.20322777	0.20123589	0.032188658	0.0925	0.0925	0.3	0.10764606	-0.033218686	-404.016558176243
2.8000000000000003	0.35152474	0.48205158	0.34786013	0.4743154	-0.004946714	0.0120260455	0.20095386	0.20322777	0.20767362	0.014579615	0.0925	0.0925	0.3	0.10100233	-0.023866478	-504.0183424787527
3.0	0.35152474	0.48205158	0.34786013	0.47332606	0.0008869977	0.0120260455	0.20095386	0.20322777	0.21058954	0.0023136716	0.0925	0.0925	0.3	0.09622903	-0.015753284	-604.0201776055113
3.2	0.35152474	0.48205158	0.34786013	0.47350347	0.004781867	0.0120260455	0.20095386	0.20322777	0.21105228	-0.0052870787	0.0925	0.0925	0.3	0.093078375	-0.009217115	-704.021934326535
3.4000000000000004	0.35152474	0.48205158	0.34786013	0.47445986	0.006891938	0.0120260455	0.20095386	0.20322777	0.20999487	-0.009167499	0.0925	0.0925	0.3	0.09123495	-0.0043277196	-804.0233451569951
3.6	0.35152474	0.48205158	0.34786013	0.47583824	0.0075615	0.0120260455	0.20095386	0.20322777	0.20816137	-0.010333993	0.0925	0.0925	0.3	0.09036941	-0.00096532656	-804.0233451569951
