Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.30060977	0.41754198	0.4663963	0.30060977	-0.16327864	0.37228417	0.12012966	0.2844099	0.37228417	-0.4020686	0.0835	0.1975	0.3	0.0835	0.31120068	-0.9096397013603994
0.4	0.30060977	0.41754198	0.4663963	0.26795405	0.07278365	0.37228417	0.12012966	0.2844099	0.29187045	-0.5288352	0.0835	0.1975	0.3	0.14574014	0.32966137	-1.4569483929980922
0.6000000000000001	0.30060977	0.41754198	0.4663963	0.2825108	0.10800789	0.37228417	0.12012966	0.2844099	0.1861034	-0.49101734	0.0835	0.1975	0.3	0.21167241	0.22161469	-1.6851751749833965
0.8	0.30060977	0.41754198	0.4663963	0.30411237	0.07816707	0.37228417	0.12012966	0.2844099	0.08789993	-0.34995884	0.0835	0.1975	0.3	0.25599533	0.06928326	-1.8595423594717782
1.0	0.30060977	0.41754198	0.4663963	0.31974578	0.04660043	0.37228417	0.12012966	0.2844099	0.017908163	-0.19456735	0.0835	0.1975	0.3	0.26985198	-0.04077915	-2.112955198740086
1.2000000000000002	0.30060977	0.41754198	0.4663963	0.32906586	0.039598323	0.37228417	0.12012966	0.2844099	-0.021005306	-0.057638094	0.0835	0.1975	0.3	0.26169616	-0.09268037	-2.43217500570884
1.4000000000000001	0.30060977	0.41754198	0.4663963	0.33698553	0.043219108	0.37228417	0.12012966	0.2844099	-0.032532927	0.043518223	0.0835	0.1975	0.3	0.24316008	-0.102526866	-2.751234082889747
1.6	0.30060977	0.41754198	0.4663963	0.34562936	0.04917742	0.37228417	0.12012966	0.2844099	-0.023829281	0.10447988	0.0835	0.1975	0.3	0.22265472	-0.09084642	-3.0166149055156346
1.8	0.30060977	0.41754198	0.4663963	0.35546485	0.053200077	0.37228417	0.12012966	0.2844099	-0.0029333048	0.13167262	0.0835	0.1975	0.3	0.20448543	-0.068911016	-3.2071144413120507
2.0	0.30060977	0.41754198	0.4663963	0.36610487	0.05367098	0.37228417	0.12012966	0.2844099	0.02340122	0.13419785	0.0835	0.1975	0.3	0.19070323	-0.043738276	-3.327614099737492
2.2	0.30060977	0.41754198	0.4663963	0.37683907	0.050575014	0.37228417	0.12012966	0.2844099	0.05024079	0.121298924	0.0835	0.1975	0.3	0.18195558	-0.019889815	-3.3954608291335937
2.4000000000000004	0.30060977	0.41754198	0.4663963	0.38695407	0.044723336	0.37228417	0.12012966	0.2844099	0.074500576	0.10084849	0.0835	0.1975	0.3	0.1779776	-0.0006961897	-3.429468925391859
2.6	0.30060977	0.41754198	0.4663963	0.39589873	0.03722427	0.37228417	0.12012966	0.2844099	0.09467027	0.07652558	0.0835	0.1975	0.3	0.17783837	0.011482335	-3.44452073641712
2.8000000000000003	0.30060977	0.41754198	0.4663963	0.4033436	0.029154986	0.37228417	0.12012966	0.2844099	0.10997539	0.052573726	0.0835	0.1975	0.3	0.18013483	0.01767695	-3.4506001932181913
3.0	0.30060977	0.41754198	0.4663963	0.4091746	0.021386359	0.37228417	0.12012966	0.2844099	0.120490134	0.031671688	0.0835	0.1975	0.3	0.18367022	0.019400418	-3.453226759012579
3.2	0.30060977	0.41754198	0.4663963	0.41345185	0.014516494	0.37228417	0.12012966	0.2844099	0.12682447	0.015107369	0.0835	0.1975	0.3	0.1875503	0.018132487	-103.45484029979902
3.4000000000000004	0.30060977	0.41754198	0.4663963	0.41635516	0.008874342	0.37228417	0.12012966	0.2844099	0.12984595	0.0031721434	0.0835	0.1975	0.3	0.1911768	0.015145878	-203.45620285683097
3.6	0.30060977	0.41754198	0.4663963	0.41813004	0.004562673	0.37228417	0.12012966	0.2844099	0.13048038	-0.0045004548	0.0835	0.1975	0.3	0.19420598	0.011449751	-303.457388472547
3.8000000000000003	0.30060977	0.41754198	0.4663963	0.4190426	0.0015178891	0.37228417	0.12012966	0.2844099	0.12958029	-0.008640198	0.0835	0.1975	0.3	0.19649594	0.007760982	-303.457388472547
