Time	InitPos_1	GoalPos_1	ObstPos_1	Pos_1	Vel_1	InitPos_2	GoalPos_2	ObstPos_2	Pos_2	Vel_2	InitPos_3	GoalPos_3	ObstPos_3	Pos_3	Vel_3	TestEpRet
0.2	0.4892483	0.5372926	0.4663963	0.4892483	0.052921947	0.14536762	-0.10716792	0.2844099	0.14536762	-0.40405592	0.23301871	0.0925	0.3	0.23301871	0.15094933	-100.8630008344609
0.4	0.4892483	0.5372926	0.4663963	0.4998327	0.17776613	0.14536762	-0.10716792	0.2844099	0.064556435	-0.5303242	0.23301871	0.0925	0.3	0.26320857	0.068419896	-101.46429846163208
0.6000000000000001	0.4892483	0.5372926	0.4663963	0.5353859	0.19117017	0.14536762	-0.10716792	0.2844099	-0.041508414	-0.49193913	0.23301871	0.0925	0.3	0.27689254	-0.040264457	-101.84778922842226
0.8	0.4892483	0.5372926	0.4663963	0.57361996	0.16729824	0.14536762	-0.10716792	0.2844099	-0.13989624	-0.37198433	0.23301871	0.0925	0.3	0.26883966	-0.1264783	-102.18321393138189
1.0	0.4892483	0.5372926	0.4663963	0.6070796	0.11812384	0.14536762	-0.10716792	0.2844099	-0.21429312	-0.22698452	0.23301871	0.0925	0.3	0.243544	-0.16840816	-102.57544723775382
1.2000000000000002	0.4892483	0.5372926	0.4663963	0.6307044	0.058739763	0.14536762	-0.10716792	0.2844099	-0.25969002	-0.09164637	0.23301871	0.0925	0.3	0.20986237	-0.17364706	-103.03362076473275
1.4000000000000001	0.4892483	0.5372926	0.4663963	0.64245236	0.00047032163	0.14536762	-0.10716792	0.2844099	-0.27801928	0.016215518	0.23301871	0.0925	0.3	0.17513296	-0.1521928	-103.50477769766277
1.6	0.4892483	0.5372926	0.4663963	0.6425464	-0.07416822	0.14536762	-0.10716792	0.2844099	-0.27477616	0.093031496	0.23301871	0.0925	0.3	0.1446944	-0.12340498	-103.92403659590846
1.8	0.4892483	0.5372926	0.4663963	0.6277128	-0.11464575	0.14536762	-0.10716792	0.2844099	-0.25616986	0.1411771	0.23301871	0.0925	0.3	0.12001341	-0.09152185	-104.23550462841922
2.0	0.4892483	0.5372926	0.4663963	0.60478365	-0.12176526	0.14536762	-0.10716792	0.2844099	-0.22793444	0.15604444	0.23301871	0.0925	0.3	0.10170904	-0.05950196	-104.42778106361865
2.2	0.4892483	0.5372926	0.4663963	0.5804306	-0.10851074	0.14536762	-0.10716792	0.2844099	-0.19672555	0.14748634	0.23301871	0.0925	0.3	0.08980864	-0.03260593	-104.52669239178319
2.4000000000000004	0.4892483	0.5372926	0.4663963	0.55872846	-0.085131615	0.14536762	-0.10716792	0.2844099	-0.16722828	0.12540746	0.23301871	0.0925	0.3	0.083287455	-0.013168771	-104.56824382373762
2.6	0.4892483	0.5372926	0.4663963	0.54170215	-0.058922723	0.14536762	-0.10716792	0.2844099	-0.1421468	0.09725891	0.23301871	0.0925	0.3	0.0806537	-0.00011161342	-104.58211807420481
2.8000000000000003	0.4892483	0.5372926	0.4663963	0.5299176	-0.034553878	0.14536762	-0.10716792	0.2844099	-0.122695014	0.06858353	0.23301871	0.0925	0.3	0.080631375	0.0076128426	-104.58651842419204
3.0	0.4892483	0.5372926	0.4663963	0.5230068	-0.014564687	0.14536762	-0.10716792	0.2844099	-0.10897831	0.042882558	0.23301871	0.0925	0.3	0.082153946	0.011210048	-104.58968927525792
3.2	0.4892483	0.5372926	0.4663963	0.52009386	9.021256e-05	0.14536762	-0.10716792	0.2844099	-0.1004018	0.022021936	0.23301871	0.0925	0.3	0.08439595	0.011949955	-104.59377806496147
3.4000000000000004	0.4892483	0.5372926	0.4663963	0.5201119	0.009525103	0.14536762	-0.10716792	0.2844099	-0.09599741	0.006596013	0.23301871	0.0925	0.3	0.08678594	0.010936508	-104.59831233215125
3.6	0.4892483	0.5372926	0.4663963	0.52201694	0.014483486	0.14536762	-0.10716792	0.2844099	-0.09467821	-0.0036542257	0.23301871	0.0925	0.3	0.08897325	0.008968848	-104.60233343630985
3.8000000000000003	0.4892483	0.5372926	0.4663963	0.52491367	0.015995907	0.14536762	-0.10716792	0.2844099	-0.09540905	-0.00949645	0.23301871	0.0925	0.3	0.09076702	0.0066516995	-104.60527960314938
4.0	0.4892483	0.5372926	0.4663963	0.5281128	0.01513745	0.14536762	-0.10716792	0.2844099	-0.09730834	-0.011926638	0.23301871	0.0925	0.3	0.09209736	0.004401395	-104.607096312966
4.2	0.4892483	0.5372926	0.4663963	0.5311403	0.012875084	0.14536762	-0.10716792	0.2844099	-0.09969366	-0.011965313	0.23301871	0.0925	0.3	0.092977636	0.002466991	-104.607096312966
